Heat
1.497730466
1.296329877
1.129376182
1.058509001
1.013769503
0.962980111
0.941240979
0.925589847
0.910624302
0.895539687
0.882288531
0.880238397
0.900601214
0.948971681
1.03579438
1.146721593
1.230477483
1.291948766
1.366708672
1.431784897
1.454275943
1.448834959
1.434312429
1.417701599
1.393350713
1.344533548
1.233956806
0.981908199
0.87997477
0.775344206
0.745246356
0.714565403
0.725033413
0.751901919
0.793247284
0.837960444
0.897430672
0.963198245
0.958309529
1.049275972
1.16359269
1.256130306
1.429672488
1.762745922
2.001127589
2.061658269
1.972465592
1.764756368
1.498856844
1.29730479
1.130225536
1.059305059
1.014531914
0.963704326
0.941948845
0.926285942
0.911309143
0.896213183
0.882952061
0.880900385
0.901278517
0.949685361
1.036573355
1.147583992
1.231402871
1.292920384
1.367736513
1.43286168
1.455369641
1.449924565
1.435391113
1.418767791
1.394398591
1.345544713
1.234884811
0.982646649
0.88063656
0.775927308
0.745806402
0.715102393
0.725578269
0.752466966
0.793843402
0.838590164
0.898105083
0.96392208
0.95902969
1.050064493
1.16446712
1.257074277
1.430746874
1.76407061
2.002631419
2.063207587
1.973947882
1.766082567
1.499983221
1.298279703
1.131074891
1.060101117
1.015294326
0.964428542
0.942656711
0.926982038
0.911993984
0.896886679
0.883615592
0.881562374
0.901955819
0.950399041
1.037352331
1.148446391
1.232328259
1.293892002
1.368764355
1.433938462
1.456463338
1.45101417
1.436469797
1.419833982
1.395446469
1.346555878
1.235812816
0.983385099
0.881298351
0.776510411
0.746366448
0.715639382
0.726123125
0.753032014
0.79443952
0.839219884
0.898779494
0.964645915
0.959749851
1.050853015
1.165341549
1.258018247
1.43182126
1.765395297
2.004135248
2.064756905
1.975430172
1.767408765
1.501109599
1.299254616
1.131924245
1.060897176
1.016056738
0.965152757
0.943364577
0.927678133
0.912678824
0.897560176
0.884279122
0.882224363
0.902633122
0.951112721
1.038131307
1.14930879
1.233253647
1.29486362
1.369792197
1.435015245
1.457557035
1.452103775
1.43754848
1.420900173
1.396494347
1.347567043
1.23674082
0.984123549
0.881960141
0.777093513
0.746926494
0.716176372
0.726667981
0.753597062
0.795035638
0.839849603
0.899453905
0.96536975
0.960470012
1.051641536
1.166215979
1.258962218
1.432895647
1.766719985
2.005639078
2.066306222
1.976912462
1.768734964
1.502235976
1.300229529
1.132773599
1.061693234
1.016819149
0.965876972
0.944072443
0.928374229
0.913363665
0.898233672
0.884942653
0.882886352
0.903310425
0.951826401
1.038910282
1.150171189
1.234179036
1.295835238
1.370820039
1.436092028
1.458650733
1.453193381
1.438627164
1.421966364
1.397542225
1.348578208
1.237668825
0.984861999
0.882621931
0.777676616
0.688356424
0.705889622
0.719255939
0.731030343
0.745477426
0.763057947
0.787090786
0.811440674
0.854738993
0.916642402
0.993610819
1.099099727
1.238600807
1.474539891
1.637156415
1.635925315
1.581891516
1.495532744
1.4119426
1.335922422
1.245728182
1.197844433
1.178309487
1.174042815
1.176744844
1.186810765
1.173164426
1.192257249
1.22221171
1.257675379
1.28962083
1.331322227
1.368325332
1.40699606
1.443407854
1.46133572
1.45110927
1.425339956
1.385326444
1.345958243
1.321769747
1.318133429
1.297977401
1.201145525
1.076619192
0.902878339
0.740316781
0.670823225
0.688872167
0.706418502
0.719794833
0.731578059
0.746035966
0.76362966
0.787680505
0.812048637
0.855379396
0.917329186
0.994355271
1.099923216
1.239528815
1.475644673
1.638383036
1.637151014
1.58307673
1.496653255
1.413000483
1.336923347
1.24666153
1.198741905
1.179192322
1.174922454
1.177626507
1.18769997
1.174043406
1.193150534
1.223127439
1.258617678
1.290587064
1.332319705
1.369350535
1.408050236
1.444489311
1.46243061
1.452196497
1.426407876
1.386364385
1.346966688
1.322760069
1.319121026
1.298949896
1.20204547
1.077425837
0.90355481
0.740871455
0.671325832
0.748606632
0.71778734
0.72830255
0.755292204
0.796823993
0.841738763
0.901477139
0.967541254
0.962630495
1.054007101
1.168839267
1.26179413
1.436118805
1.770694048
2.010150566
2.070954175
1.981359333
1.77271356
1.505615109
1.303154268
1.135321662
1.064081409
1.019106384
0.968049617
0.946196042
0.930462516
0.915418187
0.90025416
0.886933245
0.884872318
0.905342333
0.953967441
1.041247209
1.152758386
1.2369552
1.298750093
1.373903564
1.439322376
1.461931824
1.456462197
1.441863214
1.425164938
1.400685859
1.351611702
1.24045284
0.98707735
0.884607303
0.779425923
0.74580992
0.715105766
0.725581692
0.752470516
0.793847146
0.838594119
0.89810932
0.963926627
0.959034214
1.050069446
1.164472612
1.257080206
1.430753623
1.76407893
2.002640865
2.063217319
1.973957193
1.766090897
1.499990296
1.298285827
1.131080226
1.060106118
1.015299115
0.964433091
0.942661158
0.92698641
0.911998286
0.89689091
0.88361976
0.881566532
0.901960074
0.950403524
1.037357224
1.148451808
1.232334072
1.293898105
1.368770811
1.433945226
1.456470208
1.451021014
1.436476572
1.419840679
1.395453051
1.34656223
1.235818645
0.983389738
0.881302508
0.776514074
0.743013208
0.712424191
0.722860834
0.749648827
0.7908703
0.835449476
0.8947415
0.960311999
0.955437932
1.046131792
1.160105957
1.252366282
1.425388441
1.757463813
1.995131164
2.055480462
1.966555052
1.759468234
1.494365484
1.293417386
1.126838789
1.056130827
1.011491846
0.960816564
0.939126273
0.923510305
0.908578384
0.89352766
0.880306275
0.878260747
0.898577815
0.946839606
1.033467239
1.14414523
1.227712944
1.289046118
1.363638059
1.428568076
1.451008592
1.445579832
1.43108993
1.41451642
1.390220243
1.341512757
1.23118445
0.979702125
0.877997712
0.773602224
0.740216496
0.709742617
0.720139975
0.746827139
0.787893453
0.832304833
0.891373681
0.956697371
0.951841651
1.042194137
1.155739303
1.247652358
1.42002326
1.750848695
1.987621463
2.047743605
1.959152912
1.752845572
1.488740672
1.288548945
1.122597352
1.052155536
1.007684577
0.957200037
0.935591389
0.920034199
0.905158483
0.890164409
0.87699279
0.874954961
0.895195555
0.943275689
1.029577254
1.139838651
1.223091815
1.284194131
1.358505307
1.423190926
1.445546975
1.44013865
1.425703288
1.409192161
1.384987435
1.336463285
1.226550254
0.976014513
0.874692917
0.770690375
0.737419784
0.707061042
0.717419117
0.74400545
0.784916606
0.829160189
0.888005862
0.953082744
0.948245369
1.038256483
1.151372648
1.242938434
1.414658078
1.744233577
1.980111762
2.040006749
1.951750772
1.746222909
1.48311586
1.283680504
1.118355916
1.048180245
1.003877307
0.95358351
0.932056505
0.916558094
0.901738581
0.886801159
0.873679305
0.871649176
0.891813296
0.939711772
1.025687269
1.135532073
1.218470687
1.279342143
1.353372554
1.417813776
1.440085359
1.434697467
1.420316646
1.403867901
1.379754627
1.331413812
1.221916059
0.972326901
0.871388121
0.767778525
0.676510524
0.693741994
0.706878291
0.718450069
0.732648533
0.749926512
0.77354577
0.797476622
0.840029822
0.900867938
0.976511808
1.080185361
1.217285772
1.449164589
1.608982652
1.607772738
1.554668804
1.469796177
1.387644533
1.312932584
1.224290492
1.177230774
1.158032003
1.153838756
1.156494286
1.166386983
1.152975483
1.171739739
1.201178715
1.236032091
1.267427793
1.308411553
1.344777873
1.382783118
1.418568303
1.436187649
1.426137185
1.400811334
1.361486414
1.322795699
1.299023461
1.29544972
1.275640557
1.180475057
1.058091693
0.887340739
0.727576698
0.659279053
0.673935046
0.691100917
0.704187203
0.715714928
0.729859338
0.747071539
0.770600879
0.794440626
0.836831826
0.897438331
0.972794225
1.076073093
1.212651562
1.443647616
1.602857251
1.601651943
1.548750176
1.464200659
1.382361767
1.307934246
1.219629615
1.172749053
1.153623372
1.149446089
1.152091509
1.161946545
1.148586103
1.167278923
1.196605825
1.231326513
1.262602692
1.303430426
1.3396583
1.377518859
1.41316781
1.430720079
1.420707877
1.395478442
1.356303231
1.317759812
1.294078076
1.29051794
1.27078419
1.175980986
1.054063535
0.883962631
0.724806811
0.656769176
0.729029648
0.699016319
0.709256543
0.735540385
0.775986066
0.81972626
0.877902404
0.942238861
0.937456524
1.026443519
1.138272683
1.228796663
1.398562533
1.724388223
1.957582658
2.016796178
1.929544351
1.726354921
1.466241423
1.269075182
1.105631606
1.036254372
0.9924555
0.94273393
0.921451852
0.906129777
0.891478876
0.876711408
0.86373885
0.861731819
0.881666518
0.92902002
1.014017315
1.122612338
1.204607302
1.264786181
1.337974297
1.401682327
1.42370051
1.41837392
1.404156719
1.387895123
1.364056203
1.316265395
1.208013474
0.961264064
0.861473735
0.759042977
0.726232936
0.696334744
0.706535685
0.732718696
0.77300922
0.816581616
0.874534584
0.938624234
0.933860243
1.022505865
1.133906029
1.224082739
1.393197351
1.717773105
1.950072957
2.009059322
1.922142211
1.719732259
1.460616611
1.264206741
1.101390169
1.032279081
0.98864823
0.939117403
0.917916968
0.902653672
0.888058975
0.873348157
0.860425365
0.858426034
0.878284259
0.925456103
1.01012733
1.118305759
1.199986173
1.259934194
1.332841544
1.396305177
1.418238894
1.412932738
1.398770077
1.382570864
1.358823394
1.311215922
1.203379278
0.957576452
0.858168939
0.756131128
0.723436224
0.69365317
0.703814827
0.729897008
0.770032373
0.813436973
0.871166765
0.935009606
0.930263961
1.01856821
1.129539374
1.219368815
1.387832169
1.711157987
1.942563256
2.001322465
1.914740071
1.713109596
1.454991798
1.2593383
1.097148732
1.02830379
0.984840961
0.935500877
0.914382084
0.899177566
0.884639073
0.869984907
0.85711188
0.855120248
0.874902
0.921892185
1.006237345
1.113999181
1.195365045
1.255082207
1.327708792
1.390928027
1.412777278
1.407491555
1.393383435
1.377246605
1.353590586
1.30616645
1.198745083
0.953888839
0.854864144
0.753219278
0.720639512
0.690971596
0.701093969
0.727075319
0.767055526
0.81029233
0.867798946
0.931394978
0.92666768
1.014630556
1.125172719
1.214654891
1.382466988
1.704542869
1.935053555
1.993585608
1.90733793
1.706486933
1.449366986
1.254469859
1.092907295
1.024328499
0.981033692
0.93188435
0.9108472
0.895701461
0.881219172
0.866621656
0.853798395
0.851814462
0.871519741
0.918328268
1.00234736
1.109692602
1.190743916
1.250230219
1.32257604
1.385550877
1.407315661
1.402050373
1.387996793
1.371922346
1.348357778
1.301116977
1.194110888
0.950201227
0.851559348
0.750307429
0.7178428
0.688290021
0.69837311
0.724253631
0.764078679
0.807147686
0.864431126
0.927780351
0.923071398
1.010692902
1.120806064
1.209940967
1.377101806
1.697927751
1.927543854
1.985848751
1.89993579
1.699864271
1.443742174
1.249601418
1.088665859
1.020353208
0.977226423
0.928267823
0.907312315
0.892225355
0.87779927
0.863258406
0.85048491
0.848508677
0.868137481
0.914764351
0.998457375
1.105386024
1.186122788
1.245378232
1.317443287
1.380173727
1.401854045
1.396609191
1.38261015
1.366598086
1.34312497
1.296067505
1.189476693
0.946513615
0.848254553
0.747395579
0.658482183
0.675254451
0.688040678
0.69930408
0.713124169
0.729941706
0.752931535
0.776224653
0.817643852
0.876860692
0.950488727
1.051399482
1.184846302
1.410545776
1.566104844
1.564927173
1.513238407
1.430627552
1.350665169
1.277944219
1.191664353
1.145858729
1.127171587
1.123090087
1.125674849
1.135303915
1.122249819
1.140514025
1.169168482
1.203093049
1.233652087
1.273543669
1.308940863
1.345933305
1.38076485
1.397914658
1.388132029
1.363481087
1.325204138
1.287544492
1.264405762
1.260927257
1.241645989
1.149016556
1.029894588
0.86369398
0.708187493
0.641709914
0.655906705
0.672613374
0.685349591
0.696568939
0.710334974
0.727086734
0.749986644
0.773188657
0.814445856
0.873431085
0.946771144
1.047287214
1.180212092
1.405028803
1.559979443
1.558806378
1.507319779
1.425032035
1.345382403
1.272945882
1.187003476
1.141377009
1.122762956
1.118697419
1.121272072
1.130863477
1.117860438
1.136053209
1.164595591
1.198387472
1.228826986
1.268562543
1.303821291
1.340669046
1.375364357
1.392447088
1.382702721
1.358148195
1.320020955
1.282508605
1.259460376
1.255995477
1.236789622
1.144522485
1.02586643
0.860315871
0.705417607
0.639200037
0.709452664
0.680245298
0.690210536
0.715788565
0.755148139
0.797713756
0.854327668
0.916936468
0.912282554
0.998879938
1.1077061
1.195799195
1.361006261
1.678082397
1.90501475
1.962638181
1.877729369
1.679996283
1.426867737
1.234996096
1.075941549
1.008427335
0.965804615
0.917418243
0.896707663
0.881797039
0.867539566
0.853168655
0.840544456
0.83859132
0.857990704
0.904072599
0.98678742
1.092466289
1.172259403
1.23082227
1.30204503
1.364042278
1.385469196
1.380285644
1.366450224
1.350625309
1.327426546
1.280919087
1.175574107
0.935450778
0.838340166
0.738660031
0.706655953
0.677563723
0.687489678
0.712966877
0.752171293
0.794569113
0.850959849
0.91332184
0.908686272
0.994942284
1.103339445
1.191085271
1.355641079
1.671467279
1.897505049
1.954901324
1.870327229
1.67337362
1.421242925
1.230127655
1.071700112
1.004452044
0.961997346
0.913801716
0.893172779
0.878320933
0.864119664
0.849805404
0.837230971
0.835285535
0.854608444
0.900508681
0.982897435
1.088159711
1.167638274
1.225970283
1.296912278
1.358665128
1.38000758
1.374844461
1.361063582
1.345301049
1.322193738
1.275869615
1.170939912
0.931763166
0.835035371
0.735748182
0.703859241
0.674882149
0.68476882
0.710145188
0.749194446
0.79142447
0.84759203
0.909707213
0.905089991
0.991004629
1.09897279
1.186371347
1.350275898
1.664852161
1.889995348
1.947164468
1.862925089
1.666750957
1.415618113
1.225259214
1.067458675
1.000476753
0.958190077
0.910185189
0.889637894
0.874844828
0.860699763
0.846442154
0.833917486
0.831979749
0.851226185
0.896944764
0.979007451
1.083853132
1.163017146
1.221118295
1.291779525
1.353287978
1.374545963
1.369403279
1.35567694
1.33997679
1.316960929
1.270820142
1.166305717
0.928075553
0.831730576
0.732836332
0.701062529
0.672200574
0.682047962
0.7073235
0.746217599
0.788279826
0.84422421
0.906092585
0.901493709
0.987066975
1.094606136
1.181657423
1.344910716
1.658237043
1.882485647
1.939427611
1.855522948
1.660128295
1.409993301
1.220390773
1.063217238
0.996501462
0.954382807
0.906568662
0.88610301
0.871368722
0.857279861
0.843078904
0.830604001
0.828673964
0.847843926
0.893380847
0.975117466
1.079546554
1.158396017
1.216266308
1.286646773
1.347910828
1.369084347
1.363962096
1.350290297
1.334652531
1.311728121
1.26577067
1.161671521
0.924387941
0.82842578
0.729924483
0.698265817
0.669519
0.679327104
0.704501811
0.743240753
0.785135183
0.840856391
0.902477958
0.897897428
0.98312932
1.090239481
1.176943499
1.339545534
1.651621925
1.874975945
1.931690754
1.848120808
1.653505632
1.404368488
1.215522333
1.058975802
0.992526171
0.950575538
0.902952136
0.882568126
0.867892617
0.853859959
0.839715653
0.827290516
0.825368178
0.844461667
0.88981693
0.971227481
1.075239975
1.153774889
1.211414321
1.28151402
1.342533678
1.363622731
1.358520914
1.344903655
1.329328272
1.306495313
1.260721198
1.157037326
0.920700329
0.825120985
0.727012634
0.640453841
0.656766908
0.669203066
0.680158091
0.693599805
0.709956901
0.7323173
0.754972684
0.795257882
0.852853446
0.924465646
1.022613603
1.152406831
1.371926963
1.523227036
1.522081608
1.47180801
1.391458927
1.313685805
1.242955855
1.159038213
1.114486685
1.096311171
1.092341417
1.094855412
1.104220847
1.091524154
1.109288312
1.137158248
1.170154007
1.199876381
1.238675786
1.273103853
1.309083493
1.342961398
1.359641668
1.350126873
1.326150841
1.288921861
1.252293286
1.229788062
1.226404794
1.20765142
1.117558055
1.001697484
0.84004722
0.688798288
0.624140775
0.637878364
0.654125831
0.666511978
0.67742295
0.69081061
0.707101929
0.729372409
0.751936688
0.792059886
0.849423839
0.920748063
1.018501334
1.147772621
1.366409989
1.517101635
1.515960814
1.465889382
1.38586341
1.308403038
1.237957517
1.154377336
1.110004965
1.091902541
1.08794875
1.090452635
1.099780409
1.087134774
1.104827495
1.132585358
1.16544843
1.19505128
1.23369466
1.267984281
1.303819234
1.337560905
1.354174097
1.344697565
1.320817949
1.283738679
1.247257399
1.224842676
1.221473014
1.202795054
1.113063983
0.997669326
0.836669112
0.686028402
0.621630897
0.689875681
0.661474277
0.671164529
0.696036746
0.734310213
0.775701253
0.830752933
0.891634075
0.887108583
0.971316357
1.077139517
1.162801728
1.323449989
1.631776571
1.852446842
1.908480184
1.825914387
1.633637644
1.387494052
1.20091701
1.046251492
0.980600298
0.93915373
0.892102555
0.871963473
0.8574643
0.843600255
0.829625902
0.817350061
0.815450822
0.834314889
0.879125178
0.959557526
1.06232024
1.139911504
1.196858359
1.266115763
1.326402228
1.347237882
1.342197367
1.328743729
1.313355494
1.290796889
1.24557278
1.143134741
0.909637492
0.815206598
0.718277085
0.687078969
0.658792702
0.668443671
0.693215057
0.731333366
0.77255661
0.827385114
0.888019447
0.883512302
0.967378703
1.072772862
1.158087804
1.318084807
1.625161453
1.844937141
1.900743327
1.818512247
1.627014982
1.381869239
1.196048569
1.042010055
0.976625007
0.935346461
0.888486029
0.868428589
0.853988195
0.840180353
0.826262652
0.814036576
0.812145036
0.83093263
0.87556126
0.955667541
1.058013662
1.135290375
1.192006371
1.260983011
1.321025078
1.341776266
1.336756185
1.323357086
1.308031235
1.285564081
1.240523308
1.138500545
0.90594988
0.811901803
0.715365236
0.684282257
0.656111128
0.665722813
0.690393369
0.728356519
0.769411966
0.824017295
0.88440482
0.87991602
0.963441048
1.068406207
1.15337388
1.312719626
1.618546335
1.83742744
1.893006471
1.811110107
1.620392319
1.376244427
1.191180128
1.037768618
0.972649717
0.931539192
0.884869502
0.864893705
0.850512089
0.836760452
0.822899401
0.810723091
0.808839251
0.82755037
0.871997343
0.951777556
1.053707083
1.130669247
1.187154384
1.255850258
1.315647929
1.336314649
1.331315002
1.317970444
1.302706975
1.280331273
1.235473835
1.13386635
0.902262268
0.808597007
0.712453386
0.681485545
0.653429553
0.663001955
0.68757168
0.725379673
0.766267323
0.820649475
0.880790192
0.876319739
0.959503394
1.064039552
1.148659956
1.307354444
1.611931217
1.829917739
1.885269614
1.803707966
1.613769656
1.370619615
1.186311688
1.033527182
0.968674426
0.927731923
0.881252975
0.861358821
0.847035984
0.83334055
0.819536151
0.807409606
0.805533465
0.824168111
0.868433426
0.947887571
1.049400505
1.126048119
1.182302397
1.250717506
1.310270779
1.330853033
1.32587382
1.312583802
1.297382716
1.275098464
1.230424363
1.129232155
0.898574655
0.805292212
0.709541537
0.678688833
0.650747979
0.660281097
0.684749992
0.722402826
0.76312268
0.817281656
0.877175565
0.872723457
0.955565739
1.059672897
1.143946032
1.301989262
1.605316099
1.822408037
1.877532757
1.796305826
1.607146994
1.364994803
1.181443247
1.029285745
0.964699135
0.923924654
0.877636448
0.857823937
0.843559878
0.829920649
0.8161729
0.804096121
0.802227679
0.820785852
0.864869508
0.943997586
1.045093927
1.12142699
1.177450409
1.245584753
1.304893629
1.325391417
1.320432637
1.30719716
1.292058457
1.269865656
1.22537489
1.12459796
0.894887043
0.801987416
0.706629688
0.6224255
0.638279365
0.650365453
0.661012102
0.674075441
0.689972096
0.711703064
0.733720715
0.772871912
0.8288462
0.898442566
0.993827724
1.119967361
1.333308149
1.480349228
1.479236044
1.430377613
1.352290302
1.27670644
1.207967491
1.126412074
1.083114641
1.065450756
1.061592747
1.064035975
1.07313778
1.06079849
1.078062598
1.105148015
1.137214966
1.166100675
1.203807903
1.237266844
1.272233681
1.305157946
1.321368677
1.312121718
1.288820594
1.252639585
1.217042079
1.195170362
1.191882331
1.173656852
1.086099554
0.973500379
0.816400461
0.669409084
0.606571635
0.619850023
0.635638288
0.647674366
0.658276961
0.671286246
0.687117124
0.708758174
0.730684719
0.769673916
0.825416593
0.894724983
0.989715455
1.115333151
1.327791176
1.474223827
1.473115249
1.424458985
1.346694785
1.271423674
1.202969153
1.121751197
1.07863292
1.061042125
1.05720008
1.059633198
1.068697341
1.056409109
1.073601782
1.100575125
1.132509388
1.161275574
1.198826777
1.232147271
1.266969422
1.299757452
1.315901107
1.30669241
1.283487702
1.247456403
1.212006192
1.190224976
1.186950551
1.168800485
1.081605482
0.969472221
0.813022353
0.666639197
0.604061758
0.670298697
0.642703255
0.652118522
0.676284926
0.713472286
0.75368875
0.807178198
0.866331682
0.861934613
0.943752776
1.046572933
1.12980426
1.285893717
1.585470745
1.799878934
1.854322187
1.774099405
1.587279006
1.348120366
1.166837924
1.016561435
0.952773262
0.912502846
0.866786868
0.847219284
0.833131562
0.819660944
0.806083149
0.794155667
0.792310323
0.810639074
0.854177756
0.932327632
1.032174192
1.107563605
1.162894448
1.230186496
1.288762179
1.309006568
1.30410909
1.291037233
1.276085679
1.254167232
1.210226473
1.110695374
0.883824206
0.79207303
0.697894139
0.667501985
0.640021681
0.649397664
0.673463238
0.710495439
0.750544106
0.803810379
0.862717054
0.858338331
0.939815121
1.042206278
1.125090336
1.280528535
1.578855627
1.792369233
1.84658533
1.766697265
1.580656343
1.342495554
1.161969483
1.012319998
0.948797971
0.908695577
0.863170341
0.8436844
0.829655456
0.816241043
0.802719899
0.790842182
0.789004537
0.807256815
0.850613839
0.928437647
1.027867613
1.102942477
1.15804246
1.225053744
1.283385029
1.303544952
1.298667908
1.285650591
1.27076142
1.248934424
1.205177
1.106061179
0.880136594
0.788768234
0.69498229
0.664705273
0.637340106
0.646676806
0.670641549
0.707518592
0.747399463
0.800442559
0.859102427
0.85474205
0.935877467
1.037839623
1.120376412
1.275163354
1.572240509
1.784859532
1.838848473
1.759295125
1.57403368
1.336870741
1.157101043
1.008078561
0.94482268
0.904888307
0.859553814
0.840149515
0.826179351
0.812821141
0.799356648
0.787528697
0.785698752
0.803874555
0.847049922
0.924547662
1.023561035
1.098321348
1.153190473
1.219920991
1.278007879
1.298083335
1.293226726
1.280263949
1.26543716
1.243701616
1.200127528
1.101426984
0.876448982
0.785463439
0.692070441
0.661908562
0.634658532
0.643955948
0.667819861
0.704541746
0.74425482
0.79707474
0.855487799
0.851145768
0.931939812
1.033472969
1.115662489
1.269798172
1.565625391
1.777349831
1.831111617
1.751892985
1.567411018
1.331245929
1.152232602
1.003837125
0.940847389
0.901081038
0.855937288
0.836614631
0.822703245
0.809401239
0.795993398
0.784215212
0.782392966
0.800492296
0.843486005
0.920657677
1.019254456
1.09370022
1.148338486
1.214788239
1.272630729
1.292621719
1.287785543
1.274877307
1.260112901
1.238468808
1.195078055
1.096792789
0.872761369
0.782158643
0.689158591
0.663049498
0.635752497
0.645065939
0.668970986
0.705756169
0.745537697
0.798448663
0.856962409
0.852612893
0.933546203
1.035254373
1.117585563
1.271986931
1.56832407
1.78041346
1.834267915
1.754912734
1.570112774
1.333540606
1.154218712
1.005567445
0.942469133
0.902634237
0.857412672
0.838056709
0.824121344
0.81079641
0.797365457
0.785566968
0.783741582
0.80187211
0.844939927
0.92224462
1.021011352
1.095585438
1.150317884
1.216882177
1.274824371
1.294849819
1.290005307
1.277074821
1.262284966
1.240603564
1.197138019
1.098683337
0.874265754
0.783506855
0.690346498
0.611649477
0.627228865
0.639105708
0.649568032
0.662405205
0.678026642
0.699381383
0.721017843
0.759491218
0.814496425
0.882887873
0.976621632
1.10057742
1.310224649
1.454720014
1.453626101
1.405613554
1.328878166
1.254602883
1.187054008
1.106910556
1.064362729
1.047004658
1.043213443
1.045614371
1.054558597
1.042432937
1.059398152
1.086014641
1.117526418
1.14591203
1.182966435
1.215846102
1.25020756
1.282561809
1.298491885
1.289405018
1.266507305
1.230952697
1.195971488
1.174478435
1.17124733
1.153337388
1.067295965
0.956646214
0.802266159
0.657819637
0.59607009
0.612700159
0.628306309
0.640203554
0.65068385
0.663543074
0.679191346
0.70058277
0.722256397
0.76079586
0.815895555
0.884404484
0.978299258
1.102467974
1.312475333
1.457218909
1.456123118
1.408028095
1.331160892
1.256758021
1.189093111
1.10881199
1.066191075
1.048803186
1.045005458
1.047410511
1.056370101
1.044223612
1.06121797
